# interval_sec=0.03
# loop=true
# advance_mode=time
# position_tolerance=160
# pressure_threshold=0
# step_timeout_sec=1.5
# settle_time_sec=0.1
3413,683,683,3413,2048,2048,2048,2048
3412,684,684,3412,2052,2044,2044,2052
3406,690,690,3406,2081,2015,2015,2081
3391,705,705,3391,2158,1938,1938,2158
3361,735,735,3361,2309,1787,1787,2309
3331,765,765,3331,2460,1636,1636,2460
3316,780,780,3316,2537,1559,1559,2537
3310,786,786,3310,2566,1530,1530,2566
3309,787,787,3309,2570,1526,1526,2570
3307,789,789,3307,2573,1523,1523,2573
3290,806,806,3290,2598,1498,1498,2598
3247,849,849,3247,2663,1433,1433,2663
3161,935,935,3161,2792,1304,1304,2792
3075,1021,1021,3075,2920,1176,1176,2920
3032,1064,1064,3032,2985,1111,1111,2985
3015,1081,1081,3015,3010,1086,1086,3010
3013,1083,1083,3013,3013,1083,1083,3013
3010,1086,1086,3010,3015,1081,1081,3015
2985,1111,1111,2985,3032,1064,1064,3032
2920,1176,1176,2920,3075,1021,1021,3075
2792,1304,1304,2792,3161,935,935,3161
2663,1433,1433,2663,3247,849,849,3247
2598,1498,1498,2598,3290,806,806,3290
2573,1523,1523,2573,3307,789,789,3307
2570,1526,1526,2570,3309,787,787,3309
2566,1530,1530,2566,3310,786,786,3310
2537,1559,1559,2537,3316,780,780,3316
2460,1636,1636,2460,3331,765,765,3331
2309,1787,1787,2309,3361,735,735,3361
2158,1938,1938,2158,3391,705,705,3391
2081,2015,2015,2081,3406,690,690,3406
2052,2044,2044,2052,3412,684,684,3412
2048,2048,2048,2048,3413,683,683,3413
2044,2052,2052,2044,3412,684,684,3412
2015,2081,2081,2015,3406,690,690,3406
1938,2158,2158,1938,3391,705,705,3391
1787,2309,2309,1787,3361,735,735,3361
1636,2460,2460,1636,3331,765,765,3331
1559,2537,2537,1559,3316,780,780,3316
1530,2566,2566,1530,3310,786,786,3310
1526,2570,2570,1526,3309,787,787,3309
1523,2573,2573,1523,3307,789,789,3307
1498,2598,2598,1498,3290,806,806,3290
1433,2663,2663,1433,3247,849,849,3247
1304,2792,2792,1304,3161,935,935,3161
1176,2920,2920,1176,3075,1021,1021,3075
1111,2985,2985,1111,3032,1064,1064,3032
1086,3010,3010,1086,3015,1081,1081,3015
1083,3013,3013,1083,3013,1083,1083,3013
1081,3015,3015,1081,3010,1086,1086,3010
1064,3032,3032,1064,2985,1111,1111,2985
1021,3075,3075,1021,2920,1176,1176,2920
935,3161,3161,935,2792,1304,1304,2792
849,3247,3247,849,2663,1433,1433,2663
806,3290,3290,806,2598,1498,1498,2598
789,3307,3307,789,2573,1523,1523,2573
787,3309,3309,787,2570,1526,1526,2570
786,3310,3310,786,2566,1530,1530,2566
780,3316,3316,780,2537,1559,1559,2537
765,3331,3331,765,2460,1636,1636,2460
735,3361,3361,735,2309,1787,1787,2309
705,3391,3391,705,2158,1938,1938,2158
690,3406,3406,690,2081,2015,2015,2081
684,3412,3412,684,2052,2044,2044,2052
683,3413,3413,683,2048,2048,2048,2048
684,3412,3412,684,2044,2052,2052,2044
690,3406,3406,690,2015,2081,2081,2015
705,3391,3391,705,1938,2158,2158,1938
735,3361,3361,735,1787,2309,2309,1787
765,3331,3331,765,1636,2460,2460,1636
780,3316,3316,780,1559,2537,2537,1559
786,3310,3310,786,1530,2566,2566,1530
787,3309,3309,787,1526,2570,2570,1526
789,3307,3307,789,1523,2573,2573,1523
806,3290,3290,806,1498,2598,2598,1498
849,3247,3247,849,1433,2663,2663,1433
935,3161,3161,935,1304,2792,2792,1304
1021,3075,3075,1021,1176,2920,2920,1176
1064,3032,3032,1064,1111,2985,2985,1111
1081,3015,3015,1081,1086,3010,3010,1086
1083,3013,3013,1083,1083,3013,3013,1083
1086,3010,3010,1086,1081,3015,3015,1081
1111,2985,2985,1111,1064,3032,3032,1064
1176,2920,2920,1176,1021,3075,3075,1021
1304,2792,2792,1304,935,3161,3161,935
1433,2663,2663,1433,849,3247,3247,849
1498,2598,2598,1498,806,3290,3290,806
1523,2573,2573,1523,789,3307,3307,789
1526,2570,2570,1526,787,3309,3309,787
1530,2566,2566,1530,786,3310,3310,786
1559,2537,2537,1559,780,3316,3316,780
1636,2460,2460,1636,765,3331,3331,765
1787,2309,2309,1787,735,3361,3361,735
1938,2158,2158,1938,705,3391,3391,705
2015,2081,2081,2015,690,3406,3406,690
2044,2052,2052,2044,684,3412,3412,684
2048,2048,2048,2048,683,3413,3413,683
2052,2044,2044,2052,684,3412,3412,684
2081,2015,2015,2081,690,3406,3406,690
2158,1938,1938,2158,705,3391,3391,705
2309,1787,1787,2309,735,3361,3361,735
2460,1636,1636,2460,765,3331,3331,765
2537,1559,1559,2537,780,3316,3316,780
2566,1530,1530,2566,786,3310,3310,786
2570,1526,1526,2570,787,3309,3309,787
2573,1523,1523,2573,789,3307,3307,789
2598,1498,1498,2598,806,3290,3290,806
2663,1433,1433,2663,849,3247,3247,849
2792,1304,1304,2792,935,3161,3161,935
2920,1176,1176,2920,1021,3075,3075,1021
2985,1111,1111,2985,1064,3032,3032,1064
3010,1086,1086,3010,1081,3015,3015,1081
3013,1083,1083,3013,1083,3013,3013,1083
3015,1081,1081,3015,1086,3010,3010,1086
3032,1064,1064,3032,1111,2985,2985,1111
3075,1021,1021,3075,1176,2920,2920,1176
3161,935,935,3161,1304,2792,2792,1304
3247,849,849,3247,1433,2663,2663,1433
3290,806,806,3290,1498,2598,2598,1498
3307,789,789,3307,1523,2573,2573,1523
3309,787,787,3309,1526,2570,2570,1526
3310,786,786,3310,1530,2566,2566,1530
3316,780,780,3316,1559,2537,2537,1559
3331,765,765,3331,1636,2460,2460,1636
3361,735,735,3361,1787,2309,2309,1787
3391,705,705,3391,1938,2158,2158,1938
3406,690,690,3406,2015,2081,2081,2015
3412,684,684,3412,2044,2052,2052,2044
