# interval_sec=0.04
# loop=true
# advance_mode=time
# position_tolerance=160
# pressure_threshold=0
# step_timeout_sec=1.5
# settle_time_sec=0.1
# generated_from=gait_lab_trot_fast6
# cycle_sec=6.00
# duty_factor=0.6
# stride_m=0.08
# lift_m=0.035
# phase_offsets=(0.0, 0.5, 0.5, 0.0)
# phase_advance_frames=2,4,4,5,6,4,5,4
# sim_forward_m_per_cycle=0.0526
# sim_mean_abs_pitch_deg=1.09
# pneumatic_params=measured_2026-08-23_bang_probe
2105,2051,2406,2966,2832,3040,1927,2070
2134,2052,2351,2945,2872,3037,1903,2075
2162,2052,2294,2921,2910,3032,1878,2080
2191,2052,2237,2895,2945,3023,1854,2085
2219,2052,2180,2867,2978,3012,1830,2090
2246,2052,2122,2836,3008,2998,1806,2094
2274,2052,2064,2802,3035,2981,1782,2098
2301,2051,2006,2766,3060,2962,1759,2102
2328,2051,1949,2729,3081,2940,1735,2106
2354,2050,1891,2689,3099,2915,1712,2110
2380,2050,1835,2647,3114,2887,1689,2113
2406,2049,1778,2603,3126,2858,1666,2117
2431,2048,1723,2557,3134,2825,1644,2120
2456,2047,1668,2510,3140,2791,1622,2123
2480,2046,1615,2462,3141,2754,1600,2125
2504,2045,1562,2412,3140,2716,1579,2128
2527,2043,1511,2361,3135,2675,1558,2130
2549,2042,1462,2309,3127,2633,1537,2133
2571,2040,1414,2256,3115,2589,1518,2135
2593,2039,1368,2203,3100,2543,1498,2137
2614,2038,1323,2149,3082,2496,1480,2138
2634,2036,1281,2094,3060,2447,1461,2140
2653,2034,1241,2040,3035,2397,1444,2142
2672,2033,1204,1985,3006,2347,1427,2143
2690,2031,1168,1930,2975,2295,1411,2144
2707,2030,1136,1876,2974,2242,1396,2146
2724,2028,1106,1876,2972,2189,1381,2147
2740,2027,1106,1877,2969,2189,1367,2148
2755,2026,1109,1878,2964,2189,1354,2148
2769,2024,1112,1879,2959,2188,1342,2149
2782,2023,1117,1880,2952,2188,1331,2150
2795,2022,1123,1882,2944,2188,1320,2150
2806,2020,1131,1884,2935,2187,1311,2151
2817,2019,1139,1887,2925,2186,1303,2151
2827,2018,1149,1889,2913,2185,1295,2152
2836,2018,1160,1892,2901,2185,1289,2152
2844,2017,1172,1895,2888,2184,1284,2152
2851,2016,1186,1899,2873,2182,1280,2153
2857,2016,1200,1902,2858,2181,1277,2153
2862,2015,1215,1906,2842,2180,1275,2153
2865,2015,1232,1910,2825,2178,1274,2153
2868,2015,1249,1914,2806,2176,1313,2153
2870,2069,1268,1919,2788,2175,1353,2211
2870,2123,1287,1923,2768,2173,1396,2267
2908,2176,1307,1928,2747,2171,1441,2323
